Date,open,high,low,close,adj_close,volume
2003-01-16,25.9636,26.6273,25.8636,26.227301,6.286706,5400004.0
2003-01-17,26.236401,26.818199,26.1182,26.281799,6.299771,4759150.0
2003-01-20,26.254601,26.809099,26.0,26.1273,6.262737,2125343.0
2003-01-21,26.290899,27.3454,26.290899,27.218201,6.524227,6415101.0
2003-01-22,27.4545,27.9727,26.754601,27.263599,6.5351099999999995,8055201.0
2003-01-23,27.3909,27.3909,25.8454,26.1273,6.262737,4237282.0
2003-01-24,26.254601,27.3454,26.254601,26.8818,6.443592,8504309.0
2003-01-27,26.727301,26.9091,26.190901,26.6273,6.382587,2693878.0
2003-01-28,26.727301,27.309099,26.3636,27.0455,6.482831,4638232.0
2003-01-29,27.3909,27.4545,26.927298999999998,27.1546,6.5089809999999995,3065832.0
2003-01-30,27.1091,28.3545,26.9091,27.263599,6.5351099999999995,8952740.0
2003-01-31,27.272699,27.9091,27.0909,27.254601,6.532952,10383918.0
2003-02-03,27.4,27.4,26.5546,26.827299,6.430528,2738720.0
2003-02-04,27.181801,27.6364,26.745399,26.8727,6.441411,4287520.0
2003-02-05,26.5909,26.9091,26.1455,26.245399,6.291046,4859586.0
2003-02-06,26.4545,27.263599,26.281799,26.754601,6.413101,4950248.0
2003-02-07,26.727301,26.727301,26.0909,26.1182,6.260555,4639624.0
2003-02-10,26.181801,26.190901,25.3545,25.736401,6.169039,3769376.0
2003-02-11,25.9091,26.272699,25.818199,26.1182,6.260555,1546413.0
2003-02-12,26.190901,26.681801,26.181801,26.5,6.352073000000001,4489534.0
2003-02-14,26.227301,27.0091,24.5455,26.836399,6.432709,6719603.0
2003-02-17,27.0909,27.4091,26.6455,26.718201,6.404376,1602695.0
2003-02-18,27.0,27.0909,26.6182,26.8818,6.443592,3832461.0
2003-02-19,26.9091,27.3636,26.772699,27.263599,6.5351099999999995,3501080.0
2003-02-20,27.718201,27.818199,26.9818,27.163601,6.51114,5362995.0
2003-02-21,27.0909,27.272699,26.5455,27.227301,6.52641,2539014.0
2003-02-24,27.272699,27.272699,27.0455,27.209101,6.522047,1427151.0
2003-02-25,26.9818,27.181801,26.9091,27.063601000000002,6.487169000000001,1335752.0
2003-02-26,27.0546,27.318199,26.727301,27.0909,6.493713,3109233.0
2003-02-27,26.727301,27.309099,26.727301,27.263599,6.5351099999999995,2800622.0
2003-02-28,27.4727,27.818199,26.781799,27.1455,6.506801,4993648.0
2003-03-03,27.3636,27.6546,27.0909,27.227301,6.52641,3708821.0
2003-03-04,27.4182,27.4182,27.0091,27.245399,6.530746,3219722.0
2003-03-05,26.827299,27.172701,26.4636,26.6182,6.380407,1471168.0
2003-03-06,26.5455,26.809099,25.9091,26.0546,6.245312,1731048.0
2003-03-07,25.9545,25.9545,25.5455,25.6455,6.147251,1329576.0
2003-03-10,25.727301,25.9909,25.290899,25.790899,6.182103,2879503.0
2003-03-11,25.0909,25.9545,25.0909,25.8727,6.201708999999999,3869861.0
2003-03-12,25.818199,25.8909,25.318199,25.672701,6.1537690000000005,2579203.0
2003-03-13,25.572701000000002,25.827299,24.8909,25.1364,6.025219,3817781.0
2003-03-17,25.0909,25.263599,24.436398999999998,24.5455,5.883579,2771505.0
2003-03-19,25.1,25.309099,24.818199,25.0182,5.996886,6287694.0
2003-03-20,24.818199,25.4727,24.818199,25.327299,6.070977,3206165.0
2003-03-21,25.3636,25.5,25.181801,25.3818,6.084041,5061958.0
2003-03-24,25.4545,25.4545,24.781799,24.8909,5.966371,2027300.0
2003-03-25,24.709101,24.8636,24.427298999999998,24.681801,5.91625,1258686.0
2003-03-26,24.818199,25.1364,24.5,24.572701000000002,5.890099,5958805.0
2003-03-27,24.5455,24.827299,24.0,24.163601,5.7920370000000005,7888320.0
2003-03-28,24.190901,24.5818,24.1,24.4182,5.853065,9501250.0
2003-03-31,24.3636,24.5273,24.0182,24.318199,5.829094,3394105.0
2003-04-01,24.181801,24.727301,23.8454,24.4454,5.859583,4690125.0
2003-04-02,24.5455,24.5455,24.181801,24.254601,5.81385,1640722.0
2003-04-03,24.5455,24.709101,24.327299,24.5182,5.877035,2175586.0
2003-04-04,24.5455,25.072701000000002,24.4545,24.790899,5.942401,3618824.0
2003-04-07,25.0909,25.3727,25.0909,25.254601,6.053548999999999,3363663.0
2003-04-08,25.181801,25.272699,24.772699,24.9,5.968552,3175117.0
2003-04-09,24.318199,24.4454,23.836399,24.063601000000002,5.768066,3297481.0
2003-04-10,24.0,24.563601000000002,23.8454,24.4454,5.859583,3927215.0
2003-04-11,24.4545,24.4545,23.5546,23.827299,5.711427,3600449.0
2003-04-15,23.6364,24.5,22.6455,24.3545,5.837796,7903077.0
2003-04-16,24.181801,24.5455,24.1,24.4727,5.866127,3069077.0
2003-04-17,24.436398999999998,24.5455,23.8636,24.254601,5.81385,4074296.0
2003-04-21,24.0909,24.3454,24.0364,24.1182,5.781154,1048218.0
2003-04-22,24.1273,24.4454,23.9727,24.072701000000002,5.7702480000000005,4022563.0
2003-04-23,24.0909,24.181801,23.6364,23.718201,5.685275,1769383.0
2003-04-24,23.727301,24.1546,23.5182,23.672701,5.674369,4846012.0
2003-04-25,23.799999,24.5273,23.272699,24.0091,5.755001999999999,9345182.0
2003-04-28,24.263599,24.4818,23.5273,23.6546,5.670030000000001,5755062.0
2003-04-29,23.818199,23.9091,23.3909,23.6364,5.665668,6263120.0
2003-04-30,23.6364,23.6364,21.6455,22.0273,5.279964,17082368.0
2003-05-02,22.3636,22.436398999999998,21.8818,22.1273,5.303934,10198771.0
2003-05-05,22.3636,22.5273,21.818199,21.9636,5.264696,9249476.0
2003-05-06,21.9454,22.218201,21.8454,21.9636,5.264696,7935367.0
2003-05-07,22.0,22.227301,21.690901,22.0273,5.279964,13608887.0
2003-05-08,22.0818,22.8727,22.0818,22.736401,5.449936,7444091.0
2003-05-09,22.727301,22.9636,22.5455,22.700001,5.441212,4830534.0
2003-05-12,22.727301,23.200001,22.727301,23.1455,5.5479970000000005,3612120.0
2003-05-13,23.1455,23.245399,22.799999,22.936398999999998,5.497875,3314163.0
2003-05-14,23.0,23.3636,22.8818,23.1546,5.550179,1970986.0
2003-05-15,23.6364,23.9818,23.181801,23.818199,5.709244,7792268.0
2003-05-16,24.5273,24.745399,23.736401,24.6182,5.9010050000000005,9677525.0
2003-05-19,24.727301,25.3636,24.681801,25.1,6.0164919999999995,7863020.0
2003-05-20,24.927298999999998,25.0,24.663601,24.790899,5.942401,3487297.0
2003-05-21,24.781799,25.4454,24.781799,25.236401,6.049188,3783214.0
2003-05-22,25.181801,25.436398999999998,23.709101,23.9091,5.731033,5077017.0
2003-05-23,24.181801,24.299999,23.763599,23.9091,5.731033,2947005.0
2003-05-26,24.172701,25.181801,23.8636,25.0546,6.00561,5503206.0
2003-05-27,25.3454,25.3454,24.4545,24.745399,5.931497,3704767.0
2003-05-28,24.5364,25.0909,24.5364,24.9909,5.990342,3897317.0
2003-05-29,25.6364,25.6364,24.4545,24.8545,5.957647,4787684.0
2003-05-30,24.927298999999998,25.799999,24.8545,25.0818,6.012131,5830517.0
2003-06-02,25.0909,25.5273,24.5546,25.0364,6.001247,5152092.0
2003-06-03,25.0,25.4091,24.799999,24.9818,5.988159,4049782.0
2003-06-04,25.272699,26.172701,25.1182,25.736401,6.169039,7439911.0
2003-06-05,26.163601,26.3454,25.5546,25.700001,6.160315,4573547.0
2003-06-06,25.6364,25.9818,25.6364,25.772699,6.177739,1642482.0
2003-06-09,25.9091,26.0455,25.4182,25.5364,6.121098,2431572.0
2003-06-10,25.272699,26.3636,24.663601,24.8636,5.959828,8849544.0
2003-06-11,25.0,25.263599,24.6546,24.9909,5.990342,3099536.0
2003-06-12,25.245501,25.3636,24.927298999999998,25.072701000000002,6.00995,2849390.0
2003-06-13,25.272699,26.0818,25.218201,25.9545,6.221318,6920485.0
2003-06-16,25.818199,26.0455,25.5091,25.718201,6.164676,4506128.0
2003-06-17,25.818199,26.254601,25.5455,26.172701,6.273619,5252516.0
2003-06-18,26.181801,26.3636,25.836399,25.9818,6.227862,3144268.0
2003-06-19,26.0,26.818199,26.0,26.1182,6.260555,6826402.0
2003-06-20,26.3454,26.4909,25.818199,25.8818,6.2038910000000005,2715224.0
2003-06-23,26.0,26.318199,25.4636,25.572701000000002,6.1298010000000005,5128668.0
2003-06-24,25.5818,25.8636,25.4545,25.5182,6.1167370000000005,1583203.0
2003-06-25,25.6364,25.8636,24.0909,25.718201,6.164676,4551806.0
2003-06-26,25.809099,26.1182,25.6364,25.736401,6.169039,5928467.0
2003-06-27,25.818199,27.0364,25.563601000000002,26.772699,6.417441,9965131.0
2003-06-30,26.4091,27.736401,26.4091,27.299999,6.543835,10816360.0
2003-07-01,27.4545,27.6364,26.663601,26.9636,6.4631989999999995,6647724.0
2003-07-02,27.0909,27.3636,26.245399,26.3818,6.32374,6240047.0
2003-07-03,26.4545,27.0909,26.181801,26.5,6.352073000000001,10895324.0
2003-07-04,27.0909,27.9454,26.8545,27.0364,6.48065,20574356.0
2003-07-07,27.290899,27.727301,26.9091,27.290899,6.541653,8259378.0
2003-07-08,27.4545,27.672701,26.818199,26.9182,6.452317,3933061.0
2003-07-09,27.0909,27.6091,26.572701000000002,27.3636,6.559080000000001,6850443.0
2003-07-10,27.5455,28.0909,27.1273,27.290899,6.541653,5187710.0
2003-07-11,27.272699,28.700001,27.272699,28.0909,6.733414,14792839.0
2003-07-14,28.181801,29.218201,28.181801,29.1091,6.977478,11410746.0
2003-07-15,29.745399,30.3454,28.6364,29.0546,6.964414,16671276.0
2003-07-16,28.3818,29.799999,27.5455,29.672701,7.112574,8718826.0
2003-07-17,29.200001,30.5364,28.9182,29.0818,6.970934,9015820.0
2003-07-18,28.9091,29.436398999999998,28.4091,28.754601,6.892504,6428230.0
2003-07-21,29.0909,29.272699,27.754601,27.9636,6.7029,6345339.0
2003-07-22,27.6364,27.9091,26.9091,27.299999,6.543835,5612453.0
2003-07-23,27.9909,27.9909,26.9182,27.272699,6.537292,3671597.0
2003-07-24,27.4545,28.3454,27.3727,28.1364,6.744321,8204169.0
2003-07-25,28.3636,29.436398999999998,28.181801,29.0273,6.95787,14085203.0
2003-07-28,29.181801,29.4091,28.727301,28.9182,6.931717999999999,8424647.0
2003-07-29,28.9636,29.0909,28.4545,28.9727,6.944783999999999,3558423.0
2003-07-30,29.0909,29.727301,29.0091,29.4545,7.060271000000001,9541208.0
2003-07-31,29.6364,29.772699,28.745399,28.936398999999998,6.936081,8674980.0
2003-08-01,29.0909,29.6364,28.818199,29.563601000000002,7.0864210000000005,7454832.0
2003-08-04,28.181801,28.290899,27.8545,28.181801,9.051476,6364595.0
2003-08-05,28.236401,28.681801,27.4636,27.5909,8.86169,7825851.0
2003-08-06,27.272699,27.799999,26.5818,26.754601,8.593085,5375645.0
2003-08-07,27.0909,27.272699,26.681801,27.218201,8.741985000000001,7327381.0
2003-08-08,27.709101,28.254601,27.290899,27.9182,8.966813,14617614.0
2003-08-11,28.299999,28.4,27.818199,28.0091,8.996007,5708681.0
2003-08-12,28.263599,29.0,28.0909,28.9091,9.28507,17765715.0
2003-08-13,29.0364,29.4,28.6364,28.8727,9.27338,9958614.0
2003-08-14,29.272699,29.272699,28.209101,28.299999,9.089438000000001,8478652.0
2003-08-18,28.4909,29.172701,28.200001,28.6364,9.197484,10672678.0
2003-08-19,29.0364,29.290899,28.5,28.6182,9.191638000000001,10024998.0
2003-08-20,28.727301,28.8545,28.299999,28.4818,9.14783,10681324.0
2003-08-21,29.063601000000002,32.954601000000004,29.063601000000002,32.427299,10.415053,76284219.0
2003-08-22,32.690899,33.727299,31.836399,32.709099,10.505560000000001,38293558.0
2003-08-25,33.0,33.927299,30.9091,31.6455,10.163950999999999,14310395.0
2003-08-26,32.0,33.418201,31.5273,33.081799,10.625264,13126003.0
2003-08-27,33.9818,33.9818,32.781799,33.327301,10.704115,14036292.0
2003-08-28,33.818199,34.0909,33.1091,33.400002,10.727466,19776312.0
2003-08-29,33.0909,33.818199,32.181801,32.672699,10.49387,17857416.0
2003-09-01,32.927299,33.6273,32.163601,33.5182,10.765429,11511830.0
2003-09-02,33.636398,34.272701,33.0909,34.1091,10.955214999999999,9325718.0
2003-09-03,34.236401,35.072701,33.1091,33.3909,10.724542,13131184.0
2003-09-04,33.581799,33.727299,32.272701,33.0182,10.604839,8785744.0
2003-09-05,32.9091,33.363602,32.736401,33.254601,10.680765,5340242.0
2003-09-08,33.272701,33.709099,32.9454,33.099998,10.631110000000001,4125440.0
2003-09-09,33.272701,33.5909,32.845501,32.9636,10.5873,6584276.0
2003-09-10,32.9091,33.418201,32.727299,33.263599,10.683653999999999,6878278.0
2003-09-11,33.1273,34.5,33.1273,33.681801,10.817975,8704448.0
2003-09-12,33.681801,33.900002,33.0,33.4818,10.753738,7199764.0
2003-09-15,32.363602,34.0,32.363602,33.290901,10.692426,9191738.0
2003-09-16,33.318199,33.8909,32.5546,33.318199,10.701195,7947297.0
2003-09-17,33.545398999999996,34.5364,33.099998,34.072701,10.943522,11513870.0
2003-09-18,33.818199,34.254601,32.936401000000004,33.4818,10.753738,7852774.0
2003-09-19,33.654499,34.363602,32.9091,33.954601000000004,10.905593,9271070.0
2003-09-22,34.454601000000004,35.172699,33.636398,33.900002,10.888053,6772304.0
2003-09-23,33.9818,35.218201,33.418201,34.9636,11.229667,6792214.0
2003-09-24,35.181801,36.181801,34.745399,35.636398,11.445753999999999,7423697.0
2003-09-25,36.363602,36.363602,34.545398999999996,34.709099,11.147923,6349041.0
2003-09-26,34.636398,37.272701,34.636398,37.118198,11.921683,17821600.0
2003-09-29,37.227299,37.809101,36.727299,36.8909,11.848678999999999,8878639.0
2003-09-30,37.1091,37.272701,36.427299,37.181801,11.942111,5694007.0
2003-10-01,37.209099,37.527302,36.818199,37.163601,11.936266,6408336.0
2003-10-03,37.218201,38.436401000000004,37.218201,38.181801,12.26329,14585335.0
2003-10-06,38.190899,38.8727,38.099998,38.700001,12.429729,6975249.0
2003-10-07,39.200001,42.0909,39.200001,41.209099,13.235605,16983439.0
2003-10-08,41.272701,41.436401000000004,39.754601,40.545398999999996,13.022436,6636493.0
2003-10-09,41.0909,41.818199,41.0909,41.318199,13.270643,5334868.0
2003-10-10,41.809101,41.809101,40.309101,40.636398,13.051662,4586852.0
2003-10-13,40.818199,41.818199,40.363602,41.4636,13.317344,5713186.0
2003-10-14,42.181801,42.8909,41.0,41.290901,13.261876999999998,9484536.0
2003-10-15,41.727299,41.727299,39.363602,40.799999,13.104208,6650710.0
2003-10-16,41.272701,41.636398,40.4818,40.954601000000004,13.153863000000001,9363178.0
2003-10-17,41.272701,41.336399,40.0,40.172699,12.902733999999999,9334479.0
2003-10-20,40.363602,40.799999,39.136398,39.5546,12.704207,4820431.0
2003-10-21,39.618198,39.9091,38.190899,38.545398999999996,12.380071000000001,4884869.0
2003-10-22,38.809101,39.781799,38.181801,39.427299,12.663322,7979851.0
2003-10-23,39.636398,40.727299,39.0909,39.718201,12.756753,8909857.0
2003-10-24,40.0909,40.8909,39.5,40.754601,13.089627,5981778.0
2003-10-27,41.363602,42.509102,40.927299,41.9636,13.477936999999999,11487102.0
2003-10-28,41.863602,41.863602,40.9091,41.3909,13.293994,4049546.0
2003-10-29,41.1273,41.763599,40.572701,41.299999,13.264798,4105475.0
2003-10-30,40.9091,42.181801,40.9091,41.745399,13.407853,4022931.0
2003-10-31,41.8909,45.454601000000004,41.818199,44.9091,14.423973000000002,15710596.0
2003-11-03,45.436401000000004,47.8909,44.9091,47.209099,15.162692999999999,18138478.0
2003-11-04,47.272701,48.781799,46.0,46.9091,15.06634,15849147.0
2003-11-05,46.654499,46.799999,44.0,44.509102,14.295503,10926157.0
2003-11-06,44.363602,45.4454,43.290901,43.718201,14.041479,7500752.0
2003-11-07,44.0,45.545398999999996,43.681801,44.181801,14.19038,8566371.0
2003-11-10,43.636398,44.363602,42.545398999999996,43.727299,14.044404,2136640.0
2003-11-11,44.009102,45.618198,44.009102,45.136398,14.496982000000001,8570023.0
2003-11-12,45.454601000000004,45.9818,45.0,45.281799,14.543683999999999,4170991.0
2003-11-13,45.272701,46.181801,45.0546,45.227299,14.526176000000001,6241367.0
2003-11-14,44.9091,45.454601000000004,43.636398,44.654499,14.342203,4284252.0
2003-11-17,44.472698,44.636398,43.681801,44.218201,14.20207,3194241.0
2003-11-18,44.5364,44.5364,42.727299,42.9818,13.804963,4846820.0
2003-11-19,41.454601000000004,43.0909,40.0182,41.400002,13.296919,11090458.0
2003-11-20,41.690899,42.327301,41.0909,41.336399,13.276491,3995569.0
2003-11-21,40.181801,42.727299,40.181801,42.181801,13.548017999999999,6017732.0
2003-11-24,43.318199,44.545398999999996,42.472698,42.9818,13.804963,4099948.0
2003-11-25,41.9091,44.0909,41.9091,43.863602,14.088181,3906821.0
2003-11-27,43.654499,46.363602,43.654499,45.718201,14.683845000000002,8577107.0
2003-11-28,45.454601000000004,46.0,44.0909,45.472698,14.604992999999999,7600687.0
2003-12-01,45.900002,47.527302,45.900002,46.454601000000004,14.920363,7411300.0
2003-12-02,46.9818,48.263599,46.218201,48.072701,15.440064000000001,7270175.0
2003-12-03,48.363602,52.8727,48.181801,52.309101,16.800720000000002,21271640.0
